スレ数,ID,コメント,投稿時刻
689,ID:JgPDf1ce0,べラフさんも呪いって言ってるね  https://i.imgur.com/bl8WIwQ.jpg,2019/01/08 9:56:37
690,ID:F0Ls6pi6a,チンコソードの三賢って死んじゃったんだっけ？  まあ代わりのヴエコも激しい営みが価値だからいいか,2019/01/08 9:58:22
691,ID:liVKovH0d,>>685  ネリタンタンも無害&攻撃力0だけど不死じゃない  よってその理論は無いかな,2019/01/08 10:06:27
692,ID:d7SuaSYZ0,プルシュカカートリッジの祝福でふかふかになったボ卿が  上半身だけになったら死んじゃったから祝福側は不死じゃないのかなーって思ってた,2019/01/08 10:14:10
693,ID:zBMu2vFGa,>>664  始まっていたのです！,2019/01/08 10:27:24
694,ID:AeJD4dfkr,映画のＤＶＤいつ発売なのかなー  田舎だから見に行けない,2019/01/08 10:41:50
695,ID:6LQCLRkU0,ボ卿はまだナナチの視界が見えてるんだよな…どんな気持ちで見てるだろう,2019/01/08 11:08:26
696,ID:k6W8Pfu1M,黎明卿、3ヶ月ぶり20回目のラストダイブへ,2019/01/08 11:26:14
697,ID:8vOWCS+Za,>>682  商業的に…とか言ってたから例を挙げて、ナナチが死ぬ可能性もあるぞってことだよ分かれ,2019/01/08 11:26:50
698,ID:cL78hKgT0,黎明卿ってアビスの底にいったことないのかね？  行けるよね？スペアあるし,2019/01/08 11:35:36
699,ID:Hl7tOACNp,白笛がない,2019/01/08 11:38:34
700,ID:8ArKRUIya,>>686  ボ卿は良い効果を"便宜上"祝福と呼んでるだけで祝福も呪いも同じもの,2019/01/08 11:38:48
701,ID:pzZ95c5r0,ミーティを見てるとSIRENの神代家の人達を思い出す  不死の呪いを掛けられて肉体がどんな状態になっても魂が縛り付けられたままで永遠に苦しみ続けるってそっくり,2019/01/08 11:42:35
702,ID:Bzo9aMj1r,>>699  層を跨ぐやり方は負荷があるっていうてたやん？,2019/01/08 12:11:14
703,ID:4PBx8Ics0,赤ちゃん(´～｀)ﾓｸﾞﾓｸﾞ,2019/01/08 12:17:52
704,ID:4ImvntYld,>>702  永遠に生き続けるってのは永遠に苦しむことと同じだな   宮田先生,2019/01/08 12:18:05
705,ID:aXsNNY22a,>>703  有線したりできないのかな？,2019/01/08 12:18:59
706,ID:AeJD4dfkr,ポ卿同士が手を繋いでひとつの紐となり下に降りる,2019/01/08 12:26:50
707,ID:8ArKRUIya,そもそも七層の呪いにカートリッジは使えるのか  六層より強い呪いだろうしカートリッジだけじゃ足りない可能性もあるよな,2019/01/08 12:27:31
708,ID:cL78hKgT0,精神共有してんだし  底にコピー一人送り込めばいいだけじゃん？  繋がってないのなら二人でいって  一人をカートリッジ使って５層まで送ればよさげ,2019/01/08 12:30:07
709,ID:liVKovH0d,>>707  ポ卿草,2019/01/08 12:33:59
710,ID:o2J9WB1Np,プルシュカの髪の毛が変質したのって祝ふか化の一部なのかなってふと思ったんだけどどうなんだろう  6層だと慣れ果てちゃうけど5層だったからほんのちょっとだけ影響受けちゃったみたいな,2019/01/08 12:36:02
711,ID:yciaXswL0,ゾアホが５層にある以上アビスの底は圏外なんやろ  ゾアホ担いで祈り手全員でラストダイブすれば行けるだろうけど,2019/01/08 12:40:15
712,ID:439dRofj0,ポポポ,2019/01/08 12:46:07
713,ID:R6258LXjM,リコさん既に感染しちゃってね？,2019/01/08 12:51:33
714,ID:lY4NoQ7m0,>>690  あたたかな呪いの塊,2019/01/08 12:53:31
715,ID:lY4NoQ7m0,>>691  どう見てもあれより死んでる人があっさり生き返って来てるから修復可能だと思う  コストさえ払えばイルぶるが産み直してくれるし  自分が死んだ分、村の総価値が増えるとか考えてる連中だし,2019/01/08 12:55:39
716,ID:fBvzZk3yd,ボ卿なら干渉器作れそう,2019/01/08 12:56:18
717,ID:03p88JsYd,>>711  あれベルチェロやオーゼンのくるくると一緒だと思う,2019/01/08 12:56:27
718,ID:lY4NoQ7m0,>>701  悪いものだけを選んで押し付ける事が出来る時点で祝福と呪いは別のものなんだよなぁ  発生源が同じなだけで,2019/01/08 12:57:34
719,ID:lY4NoQ7m0,>>718  リコはどれだけ呪いを受けても祝福の効果を得られない特殊体質だったのです！  呪いコンプリートしてる時点でヤベー奴なんだよなぁ,2019/01/08 13:00:08
720,ID:p3jvsT8R0,俺も昨日尻から出血したんだけど、これは4層の呪い？,2019/01/08 13:34:04
721,ID:fBvzZk3yd,痔ですよ,2019/01/08 13:53:09
722,ID:lY4NoQ7m0,>>722  私ですよ,2019/01/08 14:18:51
723,ID:ELRjYug8a,>>137  誰だこんなん作ったのｗｗｗ,2019/01/08 14:21:07
724,ID:JgPDf1ce0,>>721  お前の飲んでる水なんか甘くね？,2019/01/08 15:02:46
725,ID:liVKovH0d,>>713  ﾀﾞﾙﾋﾞｯｼｭ…,2019/01/08 15:05:30
726,ID:r4G79q1ld,ラシュボア山,2019/01/08 15:09:41
727,ID:q2McR7PU0,フェアドルのコラボガチャ始まったね,2019/01/08 15:17:20
728,ID:qL9MhuJ40,アビス総集編かあと  Netflixで視聴数アップ。   1話あたりって平和だ何もかもが懐かしい,2019/01/08 15:21:15
729,ID:+3toHJJQ0,つくし卿はナナチの扱いに困ってるんだろうな  編集部なんかは人気キャラを退場させたくはないだろうけど物語的には2人旅なんだろうし,2019/01/08 16:48:08
730,ID:f82XXdJ1a,>>730  ラスボスに誘拐させる？,2019/01/08 16:52:34
731,ID:8ArKRUIya,今現在ほとんど誘拐監禁されてるようなもんじゃん,2019/01/08 17:10:09
732,ID:lY4NoQ7m0,>>731  おのれ糞漫画卿！,2019/01/08 17:30:41
733,ID:4ImvntYld,>>721  尻が辛そう,2019/01/08 17:38:16
734,ID:LofbKlBka,髪の毛が抜けるんだが何層の呪いなんだ・・,2019/01/08 17:56:40
735,ID:LofbKlBka,今日見てきたー  面白かったんだけど最後トイレ行きたくなって集中出来なかったw  後編も絶対行くわ,2019/01/08 18:01:04
736,ID:PRJP/CuL0,>>735  マェン６層の呪い  人間性の喪失だよ,2019/01/08 18:04:08
737,ID:qL9MhuJ40,ベースが西遊記ポイので  四人旅になると予測した,2019/01/08 18:08:47
738,ID:eAkK0O600,ハゲは人ではなかった･･･？,2019/01/08 18:21:40
739,ID:JlqgTy2Dd,オレもハボさんの所でトイレ行った   他意はない,2019/01/08 18:28:57
740,ID:+3toHJJQ0,髪を失った人がいるから一方ではフサフサに祝福される人がいるんやで,2019/01/08 18:29:12
741,ID:cj3l+R7Ya,ハボさんちで即ハボとな？,2019/01/08 18:31:34
742,ID:ZzUtolwT0,>>705  SDKがいればミーティもすぐ楽にしてやれたのに,2019/01/08 18:55:41
743,ID:zwPOIReWa,>>740  このシーンを大画面で見ることができないなんてもったいない  https://i.imgur.com/KgFjfmB.gif,2019/01/08 19:04:06
744,ID:FYrSuSh70,レグの乳首調教したくなってきた,2019/01/08 19:08:55
745,ID:0FEzCdhh0,生っぽいちんちんなら、  乳首も尻のアナも生っぽい可能性が微レ存…？,2019/01/08 19:14:13
746,ID:4ImvntYld,レグってロボットだけど子供作れるんかな？  立つのは立つんでしょ？,2019/01/08 19:16:57
747,ID:8vOWCS+Za,ちんちん別の機能ついてそう,2019/01/08 19:19:31
748,ID:5T/yVfZX0,リコによるとレグの柔肌は人間とは違うと判るようだし触った感じどうなんだろうね,2019/01/08 19:20:23
749,ID:8ArKRUIya,>>746  尻の穴は測り棒を折ったぞ  そんなところに突っ込もうとしたらお前…,2019/01/08 19:23:01
750,ID:LofbKlBka,>>748  おそらく白い波動を放出するんだよ,2019/01/08 19:37:02
751,ID:LcCxNfq90,万力のレグ,2019/01/08 19:37:53
752,ID:YND7u/PL0,デッサンで使うようなデスケルはめっちゃ細いし木製なら簡単に折れそうだけどね測り棒  むしろ多少乱暴に扱っても切れないおしりの穴ってとこがオナホにぴったり,2019/01/08 19:43:52
753,ID:lumAJiYpa,結局指入れてほじくって取り除いたのはシギーなのか？,2019/01/08 19:48:00
754,ID:FIxOYE0ma,生っぽいちんちんってのは弄ってたら出ちゃったってことだよ,2019/01/08 19:52:02
755,ID:zxlhIZSHr,レグは尻の穴よりへそから挿入されてるシーンが多い気がする,2019/01/08 19:54:36
756,ID:qL9MhuJ40,誕生砲か,2019/01/08 20:08:21
757,ID:WX8FWeEV0,俺はハゲを押し付けられる側だった…？,2019/01/08 20:19:39
758,ID:lY4NoQ7m0,>>750  アナルカッター！,2019/01/08 20:26:08
759,ID:eg0J0DkX0,ハゲチは可愛いですね,2019/01/08 20:28:36
760,ID:r1GXKxt60,マアアさんがメイニャのおしり気にしてる理由がわかってなんか安心した,2019/01/08 20:29:46
761,ID:08Lwhsul0,出産のときのイルミューイの姿はどうなってるんだろ  後ろがかなりもふもふしてしまってるように見えるが,2019/01/08 21:02:12
762,ID:gAHSCKzg0,>>761  水もどきにやられて下痢してないか確かめてるってこと？,2019/01/08 21:24:44
763,ID:BEh3BxhBd,アナルローズ咲かせたこと気にしてんだろ？,2019/01/08 21:34:02
764,ID:r1GXKxt60,>>763  多分そうだと思う。お尻フェチではなければ,2019/01/08 21:38:21
765,ID:5T/yVfZX0,マアアさんは最初は自分が何をしちゃったのか気付いてなかったけど清算を受けた事で気付いたんだろうね,2019/01/08 21:52:11
766,ID:J9h85q4Y0,尻ワタ出てないか確認したんでしょw,2019/01/08 22:23:51
767,ID:/PXQIkA90,２期じゃなくて映画かよ  ボンさん編をたかが１００分程度の話１話で終わらす気かよ？ええ！？  アニメなら数週に渡って１２話分より長く楽しめるのに,2019/01/08 22:33:40
768,ID:7tCEeSNud,てっきり前編→後編→ボ卿→二期かと思ってた,2019/01/08 22:36:50
769,ID:xU5X5RYlr,アニメだと１話２０分だから映画１本５話分？,2019/01/08 22:44:29
770,ID:DExwLWsnr,今後一層ごとに１映画で行こう(提案),2019/01/08 22:47:51
771,ID:QDzbYw620,総集編120分あるし  ボ編も120分じゃないか？,2019/01/08 22:48:21
772,ID:J9h85q4Y0,映画でも前後編が可能ですね,2019/01/08 22:51:07
773,ID:m54gOtF70,120分じゃビビビビはカットかなあ,2019/01/08 22:52:52
774,ID:xU5X5RYlr,続編はド田舎のイオンでもやってくれないですかね‥‥,2019/01/08 22:53:30
775,ID:LcCxNfq90,ボ編はビビビビと壁の味くらいしか和める場面が無いから削らないでほしい,2019/01/08 22:53:59
776,ID:2NcCGkfi0,カートリッジ作りとかねっとりみたいなぁ  肉を削ぎ落とす,2019/01/08 22:54:13
777,ID:jKMxnHcsr,カートリッジキーホルダーとか  ボンポルドのお面とか大々的に販売してほしい,2019/01/08 22:58:02
778,ID:Ok+m3ApV0,ボ卿の仮面型のポップコーン入れ欲しい,2019/01/08 23:05:27
779,ID:5T/yVfZX0,お祭りで売ってるお面とかハンズに並んでるゴムのマスクとか  著作権料の支払いを避けるために微妙に似てないんだよね  金型だけで300万するそうで元を取るのにどんだけ売らなくちゃならないやら,2019/01/08 23:06:04
780,ID:IJfYWPDW0,カートリッジはドリンクホルダーかポップコーンバケットがいい,2019/01/08 23:08:57
781,ID:cL78hKgT0,黎明卿ってもう武装殆ど無くしたんかね？  解説付きの武器いっぱいあったけど,2019/01/08 23:09:43
782,ID:2NcCGkfi0,カートリッジ型タンブラー的なのとかほしい  中の水こぼして飼ってる動物に舐めさせよう,2019/01/08 23:10:10
783,ID:43up6Xwx0,>>776  プルシュカの｢話して... 辛い...｣とその後打ち解ける所も和める,2019/01/08 23:11:12
784,ID:wgm6OMQd0,ボ卿編は勿論R18＋でドシガタシーン余す所無くやって欲しいもんだ。プルシュカの年頃なんだから…色々あるのよも是非映像化して欲しい,2019/01/08 23:12:35
785,ID:m2/0l1CK0,総集編後半にびっくりしてくださいとかあったから、総集編の後半はクオンガタリあたりまで行ったりしないかな   じゃないとボ卿編尺足らん気がする,2019/01/08 23:14:41
786,ID:jAMyb1udD,高円寺経済新聞: アニメ「メイドインアビス」が杉並のパン店とコラボ キャラのパンやクッキー販売.  https://koenji.keizai.biz/photoflash/1345/,2019/01/08 23:20:41
787,ID:a+9/slRT0,行ってきたけど短縮のせいで伏線が完全に浮かび上がってたな  そしてやっぱり特典無かった！！！！  後編は公開当日行くよぉ,2019/01/08 23:22:38
788,ID:2NcCGkfi0,道祖神かよ,2019/01/08 23:23:18
789,ID:QDzbYw620,>>782  ゾアホさえありゃ  あとはなんとでもなるだろ  スパラグも複数個ありそうだし,2019/01/08 23:23:29
790,ID:LcCxNfq90,>>782  ゾアホあるし白笛としての権威でいくらでも人員補充は出来るだろうし、  なにより本人が微塵も反省してないから速攻で立て直してきそう,2019/01/08 23:25:45
791,ID:cL78hKgT0,アビスの底には重い肉団子でもあるのかね  底まで来たやつをあわせた,2019/01/08 23:44:05
792,ID:rzVsX/Aa0,どろろに出てくる赤子見て  イルミューイの生んだ子供思い出した   あの赤子がボ卿に拾われる  コラボ作品を見たい,2019/01/08 23:48:06
793,ID:pI7V7UO/0,昔アニメが同時期にやってたものでどろろとカムイがごっちゃになってた,2019/01/09 0:09:46
794,ID:7hZ/90Bn0,イルミューイ≒馴れはての姫？,2019/01/09 0:10:51
795,ID:oklXqe5Aa,ボ卿のビビビビってどのシーンのこと？,2019/01/09 0:14:25
796,ID:zaaqRT5A0,オルゴール欲しくてnanachiカード予約しちゃった,2019/01/09 0:25:53
797,ID:AL46fvcs0,>>796  前線基地に着く前にレグがなきがらの海でビビビビしてる魚を捕まえて3人で食べるとこだと思うよ  ナナチのすばらしい光景が見れるシーン,2019/01/09 0:30:58
798,ID:0TwjY2Ked,村でミーティを量産してカートリッジ作りまくったら最強の探窟隊出来るんじゃないかな,2019/01/09 0:36:17
799,ID:zaaqRT5A0,キャラアニのリコさんフィギュアいいね  深夜の謎のテンションで予約したくなってくるわ  レグはポーズが微妙なのと乳首トーン無いのが度し難い,2019/01/09 0:37:59
800,ID:lhYTKUs20,『リコ刺身』塩もみしたハマシラマの切り身、の実食シーンですね。,2019/01/09 0:39:57
801,ID:+jpxzcmB0,>>774  それを削るなんてとんでもない！,2019/01/09 0:42:24
802,ID:oklXqe5Aa,>>798  なるほどサンクス  >>776の「ボ編はビビビビ」を「ボ卿はビビビビ」って読み間違えてボ卿がそんな擬音を発するシーンあったっけとか思ってしまったわ,2019/01/09 0:58:38
803,ID:YvyZvXPy0,姫なら排除とかいうのかねえ,2019/01/09 1:00:44
804,ID:5viyNOOs0,イルミューイが最後にファプタ産んで  イルぶるそのものになっちゃったのかな,2019/01/09 1:23:51
805,ID:fD03fAFU0,>>799  成れ果てじゃカートリッジにはできんでしょ,2019/01/09 1:27:32
806,ID:Vn1Jx93k0,>>799  そんな事できたらボンドルドは祈手使ってとっくに最強の探窟隊を作ってるよ,2019/01/09 1:49:09
807,ID:5viyNOOs0,ボ卿やオーゼン以外の白笛の動向も気になる,2019/01/09 1:56:58
808,ID:/dqXNIgt0,ワクナとスラージョはいつ出てくるんだろうな本当  今やってる話って白笛と何も関係ない話だし  もうミーティに夢中なナナチは置いていってレグに夢中のファプタちゃん連れて最果ての海へ降りてもらいたい  みんな幸せになれるよ,2019/01/09 2:00:37
809,ID:YKNYxO/l0,ほかの白笛の存在かんっぜんに忘れてた  そこまで話広げられるのか,2019/01/09 2:17:11
810,ID:1aGFsJ6s0,あのリフト使わないで6層に降りたんだよね  その辺にいたりしてw,2019/01/09 2:18:30
811,ID:zQmFH9c+0,アビスの岩盤をぶち抜く超火力  瞬間移動等の超能力   ライザは多分前者で6層に行ったんだろうな,2019/01/09 2:34:10
812,ID:AL46fvcs0,ところでどうしてヴエコさんはヒト結晶の楽器なんて知ってるんだ？  白笛＝ヒト結晶の楽器ってもう人間が素材って理解してるし,2019/01/09 2:45:19
813,ID:uEuVXqAi0,白笛をちゃんと理解し加工出来る職人が村に居たんだし  その情報を生産くん通して得てたんじゃない？  ６層来る時に実物も見てるし,2019/01/09 3:01:12
814,ID:61lJGA1M0,私に天使が舞い降りたの姉がのようにエロコに見えた  やはりこどもはかわいいですね,2019/01/09 4:12:20
815,ID:9dH7cTwBa,ボは村に来たことあるのになんで加工して貰わなかったんだろうな,2019/01/09 4:12:24
816,ID:8g5CARNcd,ポリヨーンさんも絶頂相手は選びたいんで,2019/01/09 5:04:05
817,ID:tncjsSHN0,>>816  リコも盗られて泣く泣く加工されてるだけで大事なプルシュカを得たいの知れない連中に自ら差し出すかというと  差し出しそうではある,2019/01/09 5:32:02
818,ID:Aayxbigk0,あの八幡の大蛇みたいなの  やっつけないと下層行けないんだろ,2019/01/09 6:46:10
819,ID:GaCcbJ8m0,濃いキャラ多すぎてワクナとスラージョ出てきてもインパクト薄そう,2019/01/09 6:55:11
820,ID:XUHkYSX7a,もっと濃いのが来るとしか思えない,2019/01/09 7:09:12
821,ID:F4j/7y3xa,そういえば明日更新日じゃん！(どうせ無理なんだろうな),2019/01/09 7:12:21
822,ID:QaseOrCu0,あるわけないでしょ,2019/01/09 7:35:26
823,ID:Aayxbigk0,アビスは正月休み,2019/01/09 7:36:27
824,ID:+rMIWTBnr,ワクナとスラージョどっちかは死んでるか苗床になってるところを発見しそう,2019/01/09 7:43:30
825,ID:uEuVXqAi0,白笛は皆ラスボスになってもおかしくないようなキャラとして作ってるらしいから  既にやられていたパターンは無いんじゃないかな  同じ理由でライザもなんだかんだ生きてそう,2019/01/09 7:53:58
826,ID:Aayxbigk0,下層に潜るほど狂気が増す  というのは地獄の黙示録を思い出す,2019/01/09 7:54:44
827,ID:FmZ6QcVi0,ライザとアンハードベル取り合った外国まで広げようと思えば広げられるな,2019/01/09 7:59:44
828,ID:Kn0IKtXd0,登場しない白笛がいたとしてもそれはそれで世界観が広がるそす,2019/01/09 8:25:42
829,ID:LPgwUKVUa,>>812  ライザはあの二人と違ってちゃんと届け出出してラストダイブしてるし正規の方法である祭壇エレベーターでしょ   届け出出して無かったらボ卿がわざわざ地上にラストダイブしたことを伝えたりしないだろう、というか勝手にラストダイブした二人のこと伝えてないし,2019/01/09 8:26:00
830,ID:OKrM9uwEM,白笛がいるぶるみたいなアビスの何かになってる可能性もあるかな,2019/01/09 8:50:01
831,ID:pPE3LrokM,きっと白笛で欲望の揺籃を強化してるそす  対価を差し出せば複雑な願いも叶うようになったそす,2019/01/09 8:52:07
832,ID:uC0WY3AyM,今の過去編も最高に面白いけど、早く7層がどんなところか見たいという気持ちもあるジレンマ,2019/01/09 8:53:06
833,ID:dyyhqqh9d,リコ「あれぇ？ワクナさん？白笛で六層に来てるのに、村のことも知らないんですかぁ？ﾌﾟﾌﾟﾌﾟ」,2019/01/09 8:58:58
834,ID:zv/s2zDPd,グッスマのリコレグいいな  買お,2019/01/09 9:00:18
835,ID:lM55Clu9r,ボ卿マスクとまでは期待しないけど、ボンドルトTシャツは今後出るよね？  ミーティクッションとかも欲しい。  ジュロイモーさんの業物抱き枕は無理っス。,2019/01/09 9:03:23
836,ID:hy8+2Rpg0,>>583  前回干渉器の言語理解能力が超速なのも伏線かもね,2019/01/09 9:06:34
837,ID:Aayxbigk0,つか六層長くね？,2019/01/09 9:11:11
838,ID:LPgwUKVUa,ボ卿の実験で崩れたミーティと可愛い壺ミーティのクッションがそれぞれ欲しい  その間にナナチを置いておきたい,2019/01/09 9:11:24
839,ID:EPOBhBuOa,>>838  長い  ボ編ですら1.5巻分3層に至っては1話  なのに6層は最新話分で既に3巻分ある,2019/01/09 9:17:05
840,ID:fD03fAFU0,深層にいくほど時間の流れがおかしくなるから仕方ない,2019/01/09 9:23:20
841,ID:uEuVXqAi0,まぁ6層からがアビスの本番みたいなもんだしね,2019/01/09 9:29:11
842,ID:YvyZvXPy0,アビスのそこって結構浅そう  地図見てもそんな感じ  門番に他の白は殺されてる噛ませぽい,2019/01/09 9:49:37
843,ID:djXN29Lg0,ボ卿Tシャツは既に出ている  https://imgur.com/CIIs1TX.jpg,2019/01/09 9:59:27
844,ID:2wxQZV26d,ダフトパンクじゃねーか！,2019/01/09 10:04:32
845,ID:genVHTwW0,3層が構造上一番攻略が難しそうなのにアッサリ流されてるの悲しい,2019/01/09 10:57:47
846,ID:hy8+2Rpg0,>>843  ドラゴンボールの超サイヤ人みたいに  そのうち白笛のバーゲンセールみたいになったりして,2019/01/09 10:58:15
847,ID:pPE3LrokM,大断層の帰りってどうやってんだ,2019/01/09 11:02:06
848,ID:LvuvqI4ud,リコ「まるで白笛のバーゲンセールだな・・・」,2019/01/09 11:13:10
849,ID:LvuvqI4ud,>>848  穴から帰るか  断崖を登山家みたいに登るか(最低限のロープにぶら下がりながら襲いくる原生生物を倒す超人力が必要だが),2019/01/09 11:16:48
850,ID:pPE3LrokM,>>850  籠持って登ったオーゼンさん強いな  ライザもか,2019/01/09 11:19:09
851,ID:s+zM140j0,>>850  登山家みたいにのぼったらさらに上昇負荷でヤバいことになるぞ  黒笛以上に呪いに対しての我慢がどこまで通用するかは知らんけど,2019/01/09 11:21:36
852,ID:QaseOrCu0,3層のころは連載打ち切り予定で話を急いでたけど  もう急ぐ必要もない  白笛も1人ずつみっちりやれるだろう  ボンの他に2人だけなのは「今潜っているのは」という条件付きの数だからな  他のが次々追いかけてきても不思議はない  地上は時間が速いし世代を超えて際限なく来るかもしれない,2019/01/09 11:21:54
853,ID:xOnYmQidp,明日の更新が楽しみですね,2019/01/09 11:27:59
854,ID:hy8+2Rpg0,>>852  現実の登山家も断崖を登るときは1日60m～100mくらいとドキュメンタリー映画でやってたからそんなイメージ  ちょっとづつ負荷に身体を慣らしつつ、あるいは呪い(3層は幻覚)が出たらおさまるまで待つを繰り返しながら登ってるんじゃないか  一応軽い呪いは慣れると感じなくなるってリーダーも言ってるし  アニメ(つくし卿監修)見ると幻覚は人の心の弱みにつけこんで見せてるっぽいから、精神が強い探窟家なら何とかなるのかもしれない,2019/01/09 11:36:11
855,ID:LPgwUKVUa,>>853  つい最近潜ったのが二人（＋ライザ）だけでもっと前に潜ってとっくに死亡扱いされていた白笛に遭遇したりとかもあるかな,2019/01/09 11:42:56
856,ID:uC0WY3AyM,明日更新かあ（すっとぼけ）,2019/01/09 12:06:55
857,ID:l59YRImoD,はでぃありゃまー,2019/01/09 12:10:37
858,ID:YvyZvXPy0,この世界科学技術全然発達してなさそう  結構歴史ありそうなのに,2019/01/09 12:16:53
859,ID:/dqXNIgt0,>>843  ワクナとスラージョは噛ませだのファプタにやられてるだのという文面をたまに見かけるが  白笛は全員ラスボス感出したいと作者が言ってたらしいからそんなマヌケな展開にはならないんじゃないかな,2019/01/09 12:20:41
860,ID:o/HVUqMy0,>>848  こんな風にビバークしながら登れば楽勝  https://netasite.net/wp-content/uploads/netasite/imgs/b/8/b86c7bd6.jpg  まあ、強いクリーチャーの巣穴とかぶっ壊しながら登ってくんだろうな  マドカジャクの巣とかあったし,2019/01/09 12:37:02
861,ID:/52c8Pltd,丁度いい餌皿だな,2019/01/09 12:40:16
862,ID:o/HVUqMy0,>>859  発電機は海外の技師を高額で雇って作らせてる  レーダー機器とか全部力場で無効化されるんで、ハイテクに依存しない方向に文化が逆行してるんだろう  レグの腕も「海外の技術」って誤魔化してたし,2019/01/09 12:40:35
863,ID:GaCcbJ8m0,ポータレッジは気狂いすぎる,2019/01/09 12:47:43
864,ID:YvyZvXPy0,一番やばい対人特化の黎明もあっさり無力化されちゃったしなあ,2019/01/09 12:47:56
865,ID:/dqXNIgt0,>>861  何か流刑にされた人みたいだな,2019/01/09 12:49:39
866,ID:YvyZvXPy0,発電機あるんなら第一次世界大戦レベルかね  あと１００年もすれば現代並みの科学水準になりそうじゃないの  そうならなさそうだけど,2019/01/09 12:50:55
867,ID:YKNYxO/l0,ライザの白笛の原料についての考察ってある？,2019/01/09 13:02:36
868,ID:OqWqtTQ7d,ボ卿が5層までの大型エレベーターを作ったり生体実験してたりするし、現代レベルの科学力はありそうだが…果たして,2019/01/09 13:09:23
869,ID:jhsjdeAN0,時の流れが違うってことを踏まえると底では白笛が渋滞してそう,2019/01/09 13:13:10
870,ID:z71n9gSDr,ラスト辺りには５０人の白笛が襲ってくるぐらいインフレしててもおかしくない,2019/01/09 13:15:10
871,ID:rzvCpPKR0,想像したらちょっと面白かった,2019/01/09 13:17:31
872,ID:pPE3LrokM,エレベーターって紀元前からあるんだな  実用エレベーターは旅客用の1857年の奴が最初らしい  江戸時代にはあるとはすごいな,2019/01/09 13:26:28
873,ID:5QsqKohaa,>>871  リコさんがツインテをブンと振り回して白笛がすっ飛ぶ図が浮かんだが、マジカジャにあげちゃったんだった,2019/01/09 13:30:08
874,ID:YvyZvXPy0,７層の番人のところまで今まで相当数の白がいってるわけじゃん  地上に情報伝わってるわけで  今いる村に白は皆よっていったのかね,2019/01/09 13:37:16
875,ID:o/HVUqMy0,>>867  1900年前に航空観測で地表観測が全て終わったらしい  昔は潮流が激しくて接近できなかったが、近年航海技術が発展してキャラバン船による交易が可能になった,2019/01/09 13:40:56
876,ID:YvyZvXPy0,壁伝いに光ファイバー設置すれば地下との交信可能だよな,2019/01/09 13:41:08
877,ID:YvyZvXPy0,>>876  それならもうAIぐらい作られているだろうという感じだが,2019/01/09 13:42:02
878,ID:o/HVUqMy0,>>875  まああ！  https://i.imgur.com/xbJpZKe_d.jpg?maxwidth=640&shape=thumb&fidelity=medium.jpg  >>877  光ファイバーを主食にする原生生物とかいそう  数年前にネットが頻繁に断線する事があって、セミがファイバー線を貫いて産卵するのが原因だってニュースでやってた  通称、光ファイバーゼミ,2019/01/09 13:44:34
879,ID:2wxQZV26d,>>868  原料もなにも人間だろ,2019/01/09 14:28:16
880,ID:3tbL7Zlj0,>>880  知ってるわ  その人間が誰かって話,2019/01/09 14:36:29
881,ID:LPgwUKVUa,とりあえずトーカさんではないってことぐらいだな,2019/01/09 14:37:57
882,ID:gUTUiQEu0,原作に描写がないのに考察のしようがない,2019/01/09 14:38:09
883,ID:360/Hmwwd,ここの考察って大概考察(勝手な妄想),2019/01/09 15:00:04
884,ID:2wxQZV26d,トーカでないこと、ライザに近しい人ってことしか分かってない,2019/01/09 15:03:36
885,ID:KS29KIoSd,親  リコの前に産んだ子供  元カレ   さあどれだ,2019/01/09 15:12:42
886,ID:YvyZvXPy0,遺物って昔の文明が作った科学的装置でしょ？,2019/01/09 15:13:05
887,ID:3tbL7Zlj0,読み落としてるのか気になったんだわ  ありがとう,2019/01/09 15:16:36
888,ID:z71n9gSDr,ライザの白笛はライザだよ,2019/01/09 15:20:04
889,ID:iUMmwN9tp,黒笛もハボさんと地伏せりのおっさんとタマちゃんに襲われてた人だけだったのが祈手のバーゲンセールになったしな   ハボさんが白笛を語るシーンの図、一人当たり15°なので円形に並ぶとしたら24人  見切れてる四角い笛の人は地上編とかで出てきてもおかしくは無いな,2019/01/09 15:54:23
890,ID:H7CAFUNFM,>>878  『ロボット』という単語はある,2019/01/09 16:01:14
891,ID:bohkvCB00,>>887  俺もアビスの古代文明の遺物だと思ってたけど  最新話で干渉器が自然発生する的な発言をしてるんだよな,2019/01/09 16:08:53
892,ID:H7CAFUNFM,>>881  オーゼンが指でコリコリしてたり、リコ訓練の間手元に置いてたり、「行かせたくなかった」ってのが白笛のことだったような気がしてならない,2019/01/09 16:10:56
893,ID:UBTSajwra,カプリコのあたまのキャラがまああさんに似てると思ったけど見比べたら結構違ったわ,2019/01/09 16:15:16
894,ID:YvyZvXPy0,1900年前に発見って情報あるのに2000年前のお祈り骸骨のことはわからないってなんだろうね,2019/01/09 16:21:12
895,ID:bohkvCB00,アジャポカが水もどきの岩を掘ってから見当たらないんでﾀﾋんだのかと思ったが  ８ページ目にちゃんと座っててひと安心,2019/01/09 16:22:39
