スレ数,ID,コメント,投稿時刻
718,ID:o9S1mBjmM,6層は探掘あまり関係無いしなぁ  たとえ更新が来てもまだまだ6層から動きそうに無いし,2019/02/12 10:45:50
719,ID:cUDIm85w0,度し難し度が関数的に上がってくるのは3巻からじゃね  探検モノなら2巻じゃまだこういうのが欲しかったんだよとか言い出せるレベル,2019/02/12 10:47:58
720,ID:yYKH9KiYr,１話目からリコさんがレグの穴調査してたしな,2019/02/12 11:17:16
721,ID:ounn8XsNd,ああ…おいらのパパ棒をエロ子さん、  いやオーゼンさんへもぐらせたい。  おしさまの堕ちた姿が見たい…  「だ、だって！だんだん楽しいくなって  きちゃって～！アァー(さやかさんボイス)」,2019/02/12 11:18:03
722,ID:ykW7JjKo0,豆腐で首だけ生き返ったら遊星からの物体Xだわ,2019/02/12 11:28:43
723,ID:1Sd6/QHG0,レグめ、首だけで動きおった･･･,2019/02/12 12:12:59
724,ID:SAXzxzswa,更新ま↑あ↓あ↑？,2019/02/12 12:35:51
725,ID:d+yCRN5P0,2/20を待て  (あるとは言ってない),2019/02/12 12:39:09
726,ID:5gwVLfuq0,正直2/20はあると思ってる,2019/02/12 13:00:08
727,ID:D5v3bvnI0,アーキア（古細菌）ってのがあるんだな、「動物」「植物」「菌」よりももっと大きな分類で分かれる、いわゆる細菌とはまったく違う生命体  その中に超好熱菌、１２０℃でも生きてるってのがいて  こいつらは煮沸しても殺せない、むしろ増える   別な記事でその話を見たとき、真っ先にアビスとヴエコのお世話を思い出した,2019/02/12 13:07:25
728,ID:60fEons2a,アビスって一話で結構話進むから次でイルぶる誕生&回想終わりかプラス現実に戻ってヴエコが一言ぐらいまで行くだろうか,2019/02/12 13:13:25
729,ID:gze8g/OZ0,メタルギア思い出した  メタリックアーキアってのいたな,2019/02/12 13:40:50
730,ID:mi02CB8C0,軍隊とか特殊部隊はアビスで訓練すれば最強になりそう,2019/02/12 13:44:55
731,ID:bzz0OLuaa,ククク…アビス6層で鍛えた最強の軍隊の力を全世界に知らしめてやる,2019/02/12 15:02:19
732,ID:+nFzCm5hp,>>728  最初の生物は沸騰した硫化水素の中で生まれた,2019/02/12 15:04:47
733,ID:tCeCyHJOd,極限環境微生物だな,2019/02/12 15:08:35
734,ID:pRuVQTAk0,海の底の火山とかにいるんだっけ,2019/02/12 15:30:41
735,ID:LF2PtMIJ0,お前らホンで頭いっそすな......オイラ、は○らく細胞じゃねと全くわかんねよ～,2019/02/12 15:34:45
736,ID:CWxHMf9Z0,>>732  ＞ククク…アビス6層で鍛えた最強の軍隊の力を全世界に知らしめてやる   隊員A「まぁ～ああああ」  隊員B「プキュ～くぅー」  隊長「ミィヤァ～」  大佐「…………えっと、これは….」,2019/02/12 15:37:39
737,ID:D5v3bvnI0,>>732  アビス６層で身につける技術は「身を起こすな」だ！   …いや戦場じゃダメじゃね？ｗ   ハル・クレメント「重力の使命」ってSF小説思い出した  超重力の世界で生きていける、「平べったいムカデ」型生命体が主人公  そのムカデ主人公に、地球人が、落下した探査機の回収を依頼したという話   その超重力世界、１０ｃｍの落下でも致命傷となるので、いわゆる超高所恐怖症、高低差にはめちゃくちゃ神経質,2019/02/12 15:42:10
738,ID:Q8s/vu/C0,>>738  面白そうやな、逆アビスか,2019/02/12 15:46:35
739,ID:DMz3jcCy0,人間が駄目なら6層のなれはてで軍を作りましょう、村から出られない？  なら村を破壊すれば問題はなくなります、その時にどういった変化が起きるか楽しみですね,2019/02/12 15:58:03
740,ID:l1aSkJ7v0,>>102  これだろ？  https://i.imgur.com/xbJpZKe_d.jpg?maxwidth=640&shape=thumb&fidelity=medium.jpg,2019/02/12 16:03:29
741,ID:ykW7JjKo0,木星の衛星にもいると言うもっぱらの噂,2019/02/12 16:05:11
742,ID:GwwFK+g50,エウロパには手を出すな,2019/02/12 16:31:51
743,ID:NZXK3ljZ0,そういえばさらっとファプタがレグに身体の一部渡してるけど、もしヴエコがファプタをイルミューイと同じくらい大事な存在だと思ってたらレグ精算されるんだろうか  直接レグがやったわけではないが、ヴエコが咄嗟にそう思ってしまったらそういう信号が出るのかなって,2019/02/12 17:20:27
744,ID:ceTkFxDed,>>744  プル石は、村の外で取ってきたものだから関係ないみたいなくだりあったし、ファプタも同じなんじゃないかな,2019/02/12 17:41:02
745,ID:TmAH/ydfp,ファプタが簡単に身体を引きちぎって渡したってことは、また生えてくることが分かっているからできたのかな  だとすると、ミーティの不死性と何か関係が…？,2019/02/12 18:11:52
746,ID:VR6EUMWu0,生えてくるかどうかはまったく関係が無いと思うぜ,2019/02/12 18:16:45
747,ID:/uHrvwUW0,ナナチもう半分取り込まれてて村崩壊したら一緒に消えたりしないか,2019/02/12 18:18:03
748,ID:vml3qW3n0,>>729  ヴエロが全部話した後に後ろにワズキャン立ってそう  あー言っちゃったかぁ的に,2019/02/12 18:31:08
749,ID:JN5phNfoK,「もしもし、私わずきゃん…今あなたの後ろにいるの…うぇーい！」,2019/02/12 18:40:48
750,ID:lHdRFzY4a,ワズキャン、ちんちんどうしたの？,2019/02/12 18:42:23
751,ID:MMtJvoKlM,>>737  そう言えば、リコが籠で蘇生した時の第一声がまああなのよね……。,2019/02/12 18:50:51
752,ID:1Sd6/QHG0,ただの喃語だと思うんですけど,2019/02/12 19:01:50
753,ID:0736CKMX0,「つまりこの村とは(ﾄﾞｽｯ)」ドサッ  「ヴエコさん！？」  「いいね！綺麗に倒れた！」  「まああああ」  みたいな？  ワズキャンは今のヴエコの話を何としてでも止めに来るんだろうか  それともレグ見た時点で最後まで見えちゃってて、止めても無意味だって判断になるんだろうか  個人的にワズキャン結構好きだからあんま小悪党みたいなことしてほしくないな,2019/02/12 19:02:02
754,ID:5uN5FIPod,>>708  書き方が悪くてごめん  ( )の中は自分が質問した理由です  飛行船事故はつくし卿によると原生生物に丸飲みにされたそうですよ   ひょっとしたら望遠鏡で逆さ森で起こった飛行船事故(および中のマルルク)を目撃して、原生生物の腹ぶち破って丸飲みマルルク救出したのかも  丸飲みマルルクエロす,2019/02/12 19:04:14
755,ID:5uN5FIPod,>>709  たぶん首と体が別々に動きだすようになると思う  首はすぐ死んで、考える頭を失った体がしばらくはかってに中心に向かって動き出すんでは,2019/02/12 19:08:23
756,ID:GwwFK+g50,飛行船丸呑みにする原生生物とか盛りすぎやろ～,2019/02/12 19:37:26
757,ID:5uN5FIPod,>>754  〉「いいね！綺麗に倒れた！」  じわじわくるわw,2019/02/12 19:40:51
758,ID:5uN5FIPod,>>757  飛行船って乗組員数人の小さいサイズだそうで  それでもすごいけど,2019/02/12 19:42:52
759,ID:GwwFK+g50,飛行船墜落ポスターの死亡者数はそんな数人ですまない数だった気がするけど,2019/02/12 19:44:56
760,ID:Njf+btEe0,数人なのに子ども連れって何の一行だったんだ…家族旅行？,2019/02/12 19:46:41
761,ID:5uN5FIPod,あれ、もしかしたら踊り食いだったかも  昔の話なんで忘れた,2019/02/12 19:48:56
762,ID:l1aSkJ7v0,>>748  取引したものが消えるんだったら髪の毛切られ損じゃん  古いメットも新しいメットも両方消えるの？  ねえだろ,2019/02/12 19:54:59
763,ID:5uN5FIPod,>>760  何度もレス連投すまん  あれは乗組員の人数ではないそうです(俺もそこ気になった)  今までの犠牲者数の累計(外国の、かどうかは忘れた)  でもアビスの犠牲者数が増えた方がオースではセンセーショナルに盛り上がるそうであんまり正確に数えてないみたいです,2019/02/12 19:55:14
764,ID:0736CKMX0,やんごとなき血筋ってのもあるし、やっぱりどっかの王族がアビスを嘗めて気球的な構造の船で物見遊山しに行ったらキャビンだけパクーされたんじゃ,2019/02/12 19:58:15
765,ID:jSZkOhpu0,>>754  清々しい畜生ぶりに一同驚愕,2019/02/12 19:58:59
766,ID:5uN5FIPod,>>761  あとは各々想像するしかないよ  アビスをよく知らない外国貴族の物見遊山だったかもしれない  日の光に弱いマルルクがそれでも外に出たくて探窟船にこっそり忍び込んだのかもしれない  次期王子の権力争いに巻き込まれ騙されボ卿の実験台として輸送される途中だったのかもしれない,2019/02/12 20:03:08
767,ID:4brLko8/0,いるぶるの客になるにはあのマークがある入り口から入る  そうすると価値が保障される  呼び込みに使われる入り口から入ると価値は保障されずに傷つけてもよい狩りの対象になる   そす,2019/02/12 20:06:14
768,ID:Yh7lyQaIa,>>738  20億の針しか読んでなかったわ。面白そうやな  wikiでは最も有名みたいに言われてた＞重力の使命   >>754  そういえばワズキャンの予知？能力はまだ残ってるんだろうか,2019/02/12 20:14:27
769,ID:GwwFK+g50,>>764  サンクス  累計死亡者なのね,2019/02/12 20:14:53
770,ID:++BlWh1nd,今から51話の村が地獄になる様子の大コマが楽しみですな,2019/02/12 20:21:02
771,ID:wQ17RFMT0,今日になって４８話以降読んだんだけど  ベラフさん美しさだって言ってた目なくしちゃったんだな,2019/02/12 20:47:08
772,ID:weUiW+w80,>>763  要はデフォルトだからな,2019/02/12 21:08:22
773,ID:u3IfhgLv0,目の美しさと言ったのは建前さ  本当の価値は吸いごごご心地  そのために視覚情報はは邪魔だったのさだれ？だれ！？誰！？,2019/02/12 21:08:34
774,ID:gyLCDTgbM,>>772  実は最近、人形化で有名な某有名野球選手のご子息の近況写真みて  口みたいな目をしてると思った,2019/02/12 21:28:22
775,ID:d+yCRN5P0,>>771  見開きだなきっと,2019/02/12 21:28:55
776,ID:OTjgV0p80,この存在感よ  https://i.gzn.jp/img/2019/02/11/made-in-abyss-wf2019w/P0008591.jpg,2019/02/12 21:34:35
777,ID:yjy4s01v0,>>671  巌さんなら水の心でタマちゃんの心も投影して突進してきたタマちゃんいなしてぶん投げそう,2019/02/12 21:44:02
778,ID:AO2QfoMH0,>>777  出来微妙やな,2019/02/12 21:46:48
779,ID:yhttk8vi0,ナナチが捕らわれてから、俺らの時間軸で結構経ってるのだけど、もしかして話が進むほどに更新間隔長くなってったり？  ナナチのセリフが年間2行とか,2019/02/12 21:53:21
780,ID:ax57MYal0,もう最後にナナチ出てから一年か……,2019/02/12 21:56:53
781,ID:0kvSKphM0,>>777  ボンドルド 超格好いいし、Bloodborneの狩人並のクオリティで出してほしいな。,2019/02/12 22:03:11
782,ID:AOqmukyd0,稼働レグと稼働ボ卿をhottoysとは言わんから  threeAか千値練あたりが出してくれんだろうか,2019/02/12 22:38:09
783,ID:z401MdA+0,>>778  最新型高機動サイボーグ部隊でアビス踏破を目指そう   可動ﾌｨｷﾞｬｰ欲しいキャラ多すぎるな  レグボンカジャ,2019/02/12 23:08:48
784,ID:4brLko8/0,優しい提督  https://pbs.twimg.com/media/DzIFgNTUUAEBR91.png,2019/02/12 23:10:44
785,ID:tpC+A0BHa,ほんと仮面ライダーに出てきそうな顔,2019/02/12 23:22:54
786,ID:u3IfhgLv0,>>785  まったくキャラ知らんけど手前メガネナナチみたいなー,2019/02/12 23:23:38
787,ID:ppOz4YWQa,不死身のミーティ！ふわふわナナチ！ベストマァーッチ！,2019/02/12 23:33:59
788,ID:FXvu7BkM0,マジであるんだな  つくし卿の想像の産物だと思ってた  https://youtu.be/SH1UkiYsaHQ,2019/02/13 0:05:47
789,ID:rk5BWSwC0,>>789  玉袋使った包み焼きだったら割とあると思うで  問題は睾丸をそのまま丸焼きにしたもの  まあ白子あるんだから普通にあるだろうけど,2019/02/13 0:14:55
790,ID:2V3knqcs0,何処の国の郷土料理でいいんだけど  どの動物の睾丸が美味しんだろ。  (何か漠然と精力料理なイメージしかないな),2019/02/13 0:34:39
791,ID:7SddRdH/0,中近東の羊文化に割と多いかんじ,2019/02/13 1:23:23
792,ID:TGfMdfYE0,ナナチなグッズも欲しいんだけど  自分にとって これは！って感じのがなかなか出てこなくて手を出せずにいる  これなら平面でもつくし卿の本気絵飾った方がよっぽどいいや みたいな  完璧な造形とモフモフさの両立は難しいのか…,2019/02/13 1:25:57
793,ID:A1Y9AIWj0,>>789  なんかこのスレで、アレは本物の睾丸なわけではない！そういう名前を付ける料理は普通にある！！  とか長文で言い張ってた痛い人がいたっけな…,2019/02/13 1:43:36
794,ID:LpAVuN9Vp,そんなあなたも等しく平らに成れ果てなのです,2019/02/13 5:47:23
795,ID:SEseXiOW0,ベッシーは陰嚢ではなく膀胱だぞ  食堂のアレはどうなのだろうか  「睾丸」言ってたから精巣がメインの具というだけかも知れんし,2019/02/13 5:55:06
796,ID:0F2x0x/QM,>>796  「色々入ってる」てあったから、他にも色々詰めてるのかも。,2019/02/13 7:29:56
797,ID:888cif8Z0,コブクロは普通に食うのに差別だ,2019/02/13 7:30:24
798,ID:X4M3Mpnz0,英語でかかれた、ナナチに関する文章を読んでいると、  ナナチの性別が不明だからナナチを指す人称代名詞が、ナナチ1人を指す場合でも  they, them, their, themselvesになっているのだが、  学校で三人称複数の人称代名詞と教わっているせいで、  これらtheyやthemを見るたびにナナチがいっぱいいる様子が浮かんできてうふふふふ,2019/02/13 8:09:28
799,ID:/DZxJHbQ0,ナナチはroyal weに値するからね,2019/02/13 8:15:31
800,ID:UYuL5B/m0,>>789  それ睾丸やなくて膀胱や,2019/02/13 8:17:08
801,ID:UYuL5B/m0,>>794  なんか君が痛い人になってるっぽいけど…,2019/02/13 8:18:22
802,ID:KPVy2oLHp,ナナ朕か…,2019/02/13 8:48:57
803,ID:KHaj/24rM,オーゼンの基地の洗い場で選別されてた丸い遺物て、まさか効力の切れた(欲望で満タンになった)欲望の揺籃だったり……。,2019/02/13 8:54:27
804,ID:UYuL5B/m0,>>804  「この辺りで出る遺物はまだ卵型をしてるんですよね」って言ってるからそもそもがああ言う形なんだろう  効力切れだとしても人間が持ち帰れる訳もないから極々自然に出土する物である事は間違いない,2019/02/13 8:57:05
805,ID:GQffa3ISa,まああああまあああああああああま？まああ？,2019/02/13 9:41:53
806,ID:iQg9k+/5d,>>799  itじゃアカンのか,2019/02/13 10:09:04
807,ID:dcjafXEAa,itのこともあるけど普通they,2019/02/13 10:18:42
808,ID:/YFENNK70,無性の時はsheだと思ったけど性別不明の時はまた違うのか？,2019/02/13 10:22:52
809,ID:fegnR0rM0,>>804  欲望の揺籃と仮定するなら効力切れじゃなくて成長過程説を推す  アビスの特徴的に上にある方が新しいもので下に行くほど何千年も経たもののはずで、時を経るごとに複雑な形をしていくって考える方がしっくりくる,2019/02/13 10:32:16
810,ID:IoDn6bQd0,人間以外が使うとああいう形になるとか  本能的な意味合いでいうと子孫反映の影響で卵型になるのもまああ,2019/02/13 11:35:06
811,ID:zmQglmSH0,丸い遺物は願いの形、ささやかなものから強いものまで  って言ってるから上層でよく取れるのはささやかな欲望の揺籃ってだけじゃない？  強いものだとあんな事になるけどささやかなのは触っても何も起きないくらいささやかなんだろう,2019/02/13 11:44:07
812,ID:intxvzZi0,じゃあ、四級遺物でも  「マルルクちゃんのスカート  めくれろ～」って思って  弄ってたら「きゃあ！(cv愛生)  とかなるのか…  うーん、欲しい！そりゃ外国  で売れわ！特に極東の島国とか,2019/02/13 11:51:21
813,ID:intxvzZi0,あきばおー  「アビス産！実物四級遺物、  太陽玉入荷！少量につき  お一人様一つまで！！  悪用はダメだぞ！(笑)」,2019/02/13 11:55:59
814,ID:U0CvG/uM0,一応theyだけどダイバーシティの流れで崩してzeとも言う。ただ正式では無理なのでhe or sheと書類上には書く。  ちなみにドイツ語はes,フランス語はilやelleっぽい,2019/02/13 12:00:41
815,ID:intxvzZi0,そういえば遺物の輸出とかより、  クオンガタリとか6層の寄生水とか  の方が生物兵器として海外に  高く売れそう。  未曾有のバイオハザードが起きそう  だけども。,2019/02/13 12:15:27
816,ID:iQg9k+/5d,コントロールの利かない「生物兵器」は「兵器」としては運用できない。,2019/02/13 12:20:19
817,ID:iQg9k+/5d,そもそも甘い水はともかく  クオンガタリが強いのはアビスの力場があるお陰だから地上に引っ張り出しても激弱だろう,2019/02/13 12:22:39
818,ID:2BvpvIdc0,>>816  寄生水がバイオテロとかに使われたら、人類絶滅しそう,2019/02/13 12:25:30
819,ID:oh+Q//5da,クオンガタリの力場詐欺は力場読み対策ってだけで普通に擬態も有効やで  現に普通の人間のリコ、五感鋭いレグ、力場見えるナナチの超優良サンプルトリオが全く警戒せずコロニーに踏み入ってる,2019/02/13 12:42:13
820,ID:UYuL5B/m0,>>812  リコさんも星の羅針盤をずっと持ってたらヤバかった  落としてラッキー,2019/02/13 12:49:07
821,ID:UYuL5B/m0,>>820  リコは擬態に気付いたが,2019/02/13 12:50:35
822,ID:GRkQ8Z6X0,文盲,2019/02/13 13:25:34
823,ID:fegnR0rM0,>>812  そんなセリフあったなら欲望の揺籃の何かしらでほぼ確定か,2019/02/13 13:27:41
824,ID:IoDn6bQd0,>>816  基本的に原生種は層を跨げないんじゃなかった？  人が上に運んだ場合はどうなるか不明だけど   サイドストーリーかなんかでボさんのアビス講座やってほしい  そういえばレグを少年型と呼んでたけど、干渉器と同型と見てるのか  他にもレグ（熟女型）とかいてバラしたのだろうか,2019/02/13 13:41:08
825,ID:KhG7btdwd,オース博物館特別展「アビスの世界展」  館内を改装してアビスの世界を再現。迫力満点の原生生物たちが君たちを襲う！  ボタンを押すとボンドルドがその生態と遺物を解説してくれるよ。  最終階地下6階ではガラス張りエレベーターで出口まで帰りまままままま,2019/02/13 13:58:54
826,ID:intxvzZi0,＞>>816  ＞基本的に原生種は層を跨げないんじゃなかった？  ＞人が上に運んだ場合はどうなるか不明だけど   確か4巻で、クオンガタリは元々は6層の生物で  生息範囲が急拡大、層を跨いで広がり始めたん  で協会がボ卿へ殲滅依頼をしたんではなかった  けか？だから、トコシエ群生地で祈手達が  汚物は消毒だー作戦していたはずだったと。,2019/02/13 14:57:39
827,ID:MLdGgF57d,>>827  レグが連れてきちゃった疑惑のあるクオンガタリか  自力で生息圏を拡大したのか気になるところ,2019/02/13 15:44:19
828,ID:iQg9k+/5d,クオンガタリックスした猛者も昔は居たのかな(´・ω・｀),2019/02/13 16:26:51
829,ID:iQg9k+/5d,タマウガチックスでもいいや(´・ω・｀),2019/02/13 16:28:29
830,ID:tNDuf9FM0,先導卿と不動卿どっちが年上だろう、同世代？ご老人って言われてたけど,2019/02/13 16:33:31
831,ID:1D6Ps8Fca,>>831  オーゼンも大概おばさんだけど見た目は若い(？)し、わざわざ爺さん呼ばわりされてる先導卿の方が年上のような。  先導ってついてるから白笛の中でも最古参の可能性も,2019/02/13 17:03:44
832,ID:UYuL5B/m0,>>831  お師様とミオ先生とどちらが若く見えますか？,2019/02/13 17:38:33
833,ID:iQg9k+/5d,>>832  オーゼンが年食った見た目してないのは楔のお陰だし…,2019/02/13 17:39:32
834,ID:IoDn6bQd0,深層は時間の流れが狂うのと、50年前から活躍の噂、決死隊いいね！の時間経過を踏まえると  地上観測では100歳、オーゼン本人の経過年齢は50代って感じじゃない   精神隷属機なのに骨格まで調整されるのも謎だけど  新参のボ卿すら祝福受けて？尻尾生やしてるし、既になれ果てた不老のモコモコがいる可能性も  ただし、加齢臭,2019/02/13 17:44:56
835,ID:iQg9k+/5d,>年齢は今のところ不詳だが、彼女が「白笛」の称号を得てから50年以上が経過していること、  >マルルクの「蒼笛（一人前の探窟家）になれるのは15歳から」という発言とを合わせると、  >彼女の実年齢は飛び級していきなり白笛になったなどの例外を除けば最低でも65歳、  >妥当に考えれば70歳をとうに過ぎているということになる。   オーゼン (おーぜん)とは【ピクシブ百科事典】 　  https://dic.pixiv.net/a/%E3%82%AA%E3%83%BC%E3%82%BC%E3%83%B3,2019/02/13 17:50:29
836,ID:CNi/7OmX0,>>745  確かにそんなこと言ってたなサンクス,2019/02/13 17:56:24
837,ID:if8DB2i+a,昔は年齢制限なんかなかったんだよ たくさん子供が喰われてねぇ とか語ってそう,2019/02/13 18:03:07
838,ID:UYuL5B/m0,>>834  筋力で老化は止められる説  http://www.celavi.net/2016/02/01/1150,2019/02/13 18:03:08
839,ID:F/nUrtev0,探窟が始まって街が出来たんだもんな。協会も出来たの後だろうし、発掘初期には多大なる犠牲があったんだろうなぁ。成る程。  ワクワクするねぇ。,2019/02/13 18:16:34
840,ID:xpQIO4HA0,>>834   ああ若作りの秘訣あったね…別の考えじゃ、潜ってると時間の流れが地上と違うから、白笛で深部探索してても年とってる先導卿の方がなかり昔から居るのではとも思ってたりする,2019/02/13 18:39:21
841,ID:6hxNqCCid,ミズモドキも蒸留法なら水を確保できるだろうから  惜しかったなぁ、煮沸消毒は下策よ～,2019/02/13 19:08:42
842,ID:PSlf6tI30,オーゼンさんは潜ってる状態での体感時間で50年以上かもしれん…,2019/02/13 19:18:05
843,ID:5mlRSaMod,ハボさんが50年前からって言ってるから、オーゼンさんの体感は違うかもよ。  本人が何年白笛やってるとは言ってないしね。   6層のあの水は、水そのものが生物じゃなかったっけ？  蒸留してもアビスの生物は生きてそうだなぁ。,2019/02/13 19:25:58
844,ID:KPVy2oLHp,わかんね？水場だよ,2019/02/13 19:32:11
845,ID:GHqFtq8FM,俺も40年くらいしか生きてないと思ってるのに57年生きてることにされてるわ,2019/02/13 19:32:37
846,ID:drlPuIQn0,この前までランドセル背負ってたんだがなぁ  時間の流れがどんどん早くなるよね,2019/02/13 19:34:04
847,ID:GRkQ8Z6X0,この前までランドセル背負ってたオーゼンさん？,2019/02/13 19:58:06
848,ID:fegnR0rM0,>>842  そんな簡単に行かない気がするが  液体そのものが生物っていうのが正しいとすると蒸留したとしても気化した水蒸気もまた生物ってことになるよ,2019/02/13 19:58:46
849,ID:/lpKFbvip,煮沸して死なないなら水蒸気になっても死なないとは思う  気化したミズモドキはなんか蚊柱のすげー小さいやつみたいなイメージだんなあ  絶対吸いたくない,2019/02/13 20:02:30
850,ID:UW5uVpffd,>>849  ＞>>842  ＞そんな簡単に行かない気がするが  ＞液体そのものが生物っていうのが正しいとすると蒸留したとしても気化した水蒸気もまた生物ってことになるよ   どわーマジで度し難いな、というと  H2Oという分子レベルで擬態してる  生命体？な訳で、地上に出たら  地球終了です。  物体Xよりたち悪いな。  何時間で人類滅びるシュミレーション  になるんだろか,2019/02/13 20:07:04
851,ID:4CL7S3Dw0,もう毒みたいな水飲むくらいなら  おしっこの方が安全だわ！  ってやつがホテルの便器型のなれ果てになって  リコおしりをペロペロしたんだろう,2019/02/13 20:14:43
852,ID:VUTkM41UM,そんなわけないだろ  純粋にペロペロしたかったんだ  彼（彼女？）は憧れをかたちにしたんだ,2019/02/13 20:20:55
853,ID:4lAdahc40,原生生物カレーに混ぜれば大体食べれる説を推す,2019/02/13 20:27:24
854,ID:qCrqSXgt0,>>852  飲尿も３サイクルくらいで限界らしいな,2019/02/13 20:30:23
855,ID:xpQIO4HA0,毒も栄養も喰らって地肉に変えろって刃牙のとおちゃんが言ってたから度し難い物でも食べます！,2019/02/13 20:31:12
856,ID:/lpKFbvip,>>854  実際 香辛料混ぜたら死滅して無害化できるとかありそう  お茶だってもともと臭い水に香りつけてなんとか飲もうとした名残らしいし,2019/02/13 20:31:16
857,ID:GRkQ8Z6X0,リコカレー,2019/02/13 20:34:37
858,ID:KHaj/24rM,そう言えば、おがきちかのランドリオールにも、  死人からできた赤い宝石を人体を使って浄化する話があったなあ。   >>810  >>805  うむうむ、アイテムが作られた話も早く読みたいですなあ。,2019/02/13 20:37:48
859,ID:q7Tdi7t6d,>>855  排出したものをまた摂取するのが成立するわけないんだよな  水分だけろ過して使うしかない,2019/02/13 20:54:12
860,ID:9XTFq/4Z0,星の羅針盤はおおの卵説が現実味を帯びてきた,2019/02/13 20:54:31
861,ID:IoDn6bQd0,撥水性の布モノがあればマスターキートン方式で穴掘って水集められるんじゃない  近場に熱やばいところもあるし、蒸留に使う燃料も不要で捗るはず  前提が水源が水＋アメーバであり、水っぽいアメーバオンリーじゃ無理だが,2019/02/13 20:59:14
862,ID:yUmIOlv4p,水源そのものが溶けた死体から湧き出ているものだからなぁ,2019/02/13 21:09:12
863,ID:x4PgESsW0,発症が遅いので  水の代用になる(蒸留してもアウト)  大部分は水分(蒸留すればセーフ)  どっちかね  短期的にでも体内で水の代用可能な流体が存在するかは知らないが,2019/02/13 21:12:32
864,ID:+grvOT2ip,健康状態、栄養状態が良いともどきは活動しないとかそんな感じじゃないかな  元気なうちは移動してもらって、死にかけたら侵食して産卵するような  だからアレ食べて元気になったらもどきの活動も止まって健康,2019/02/13 21:16:01
865,ID:4CL7S3Dw0,ボン戦で捨てちゃった太陽玉もわりと凄い遺物だと思う  大昔なのにまだ光って、防水で光量が結構ある  今の技術だてソーラーであそこまでは無理だろうな  アウトドアやるからあれ欲しい   6層であのクラスの遺物集めてイルぶるに戻れば  遺物売って生活できそう,2019/02/13 21:30:25
866,ID:X4M3Mpnz0,いや正直尿を飲むのは無意味だからやめたほうがいい  腎臓が頑張って血液よりも濃くして出してるのだからそれを飲むなんて無駄の極み  ろ過なり蒸留なりして水分を取り出して飲むのはOK,2019/02/13 22:07:34
867,ID:9XTFq/4Z0,>>867  マスターキートンだと蒸留してたな,2019/02/13 22:09:29
868,ID:gnd0E1g40,性別を特定しないときは単数でもtheyを使うのが最近の風潮だと聞いたがzeってのもあるのか  全部sheで統一するのもアリみたいね  oneとかs/heじゃダメなん？とも思うが誰を指してるか自体不特定な感じが出てしまうからかな,2019/02/13 22:24:42
869,ID:N7mXFV0xa,即ハボ,2019/02/13 22:27:22
870,ID:A2XpYpnn0,飲もうとして目にかかるといんにょぅぅぅぅあぁぁぁいず   ぐーーーーっど！,2019/02/13 22:39:37
871,ID:rk5BWSwC0,全部nanachiでええやろ  nanachi-nco!,2019/02/13 22:44:19
872,ID:wSxDNyy90,おっぱい石はささやかな欲望の揺籃,2019/02/13 22:49:30
873,ID:Uw2/1+Zx0,今日凄い下痢ぎみでヒリヒリしてるんだけど、これがお尻がからい…,2019/02/13 23:04:21
874,ID:d9iL/lOq0,おっぱい石は二個一組で価値が跳ね上がるだろうな枕にしたりパイズリ用で,2019/02/13 23:16:33
875,ID:GRkQ8Z6X0,レグ「リコの姫乳房……///」  トーカ「ライザの姫乳房……///」  マルルク「お師さまの姫乳房……///」  ナナチ「ミーティの姫乳房……///」  プルシュカ「パパの姫乳房……///」,2019/02/13 23:22:29
876,ID:yM0jIS+id,>>876  最後www,2019/02/13 23:23:53
877,ID:CLYqZihM0,>>866  実は力場経由でエネルギー取り出しててアビスの外じゃ全く光らない……とかあるかもな  ワンピースのシャボンディ諸島のシャボン玉みたいな感じだ,2019/02/13 23:40:30
878,ID:HFlH5Geg0,太陽玉がそこまで珍くなさそうな割に石灯照明しか見ないってことは照明として何か欠陥があるのかも  考えられるのは  &#183;爆発こそしないものの石灯より壊れやすい  &#183;使い始めると寿命が短いもしくは使い捨て  &#183;光の強さが普段使い向きじゃない(調節も出来ない)  &#183;珍しくないだけで出回るほどあるわけではない  &#183;原理がわからないから加工出来ない  あたりかな？,2019/02/14 0:07:03
879,ID:waTL/Zll0,裸吊りとか調べ棒　　(´･ω･｀),2019/02/14 0:42:37
880,ID:O6DBWbNM0,星の羅針盤は素手で触ってたが大丈夫だったけど、枢機とかも言ってたもんな。  欲望の揺籃の中にも羅針盤の針みたいなの入ってるし、7層には,2019/02/14 2:14:57
881,ID:QqL+saKr0,>>879  石灯の方が小さいし調節が容易だからだろう  ナナチハウスにもあったし、多分価値は低い  太陽玉は一応は転売用だしチョロまかするのは不味いんじゃないかな,2019/02/14 3:18:51
882,ID:3HRPsZ2Gd,羅針盤、アビスの中枢の50分の1フィギュア説,2019/02/14 4:19:37
883,ID:z+/OhEjs0St.V,んなぁ～相変わらずここは度し難いなぁ…,2019/02/14 7:50:26
884,ID:OfhMzLzdMSt.V,しかしここからリコが7層まで行ってある程度成長してそこで不老を獲得してさらに記憶飛ばして過去にジャンプして医者になるのはハードル高いなあ,2019/02/14 8:59:45
885,ID:T9n4QXLa0St.V,ラスボスは羅針盤コンピュータ,2019/02/14 9:03:08
